,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
train,48,20,FV,84.0,11096.0,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,3,6,24.0,1,0.0,1632.0,1656.0,GasA,5,Y,SBrkr,1656.0,0.0,0.0,1656.0,0,0,2,0,3,1,3,7,6,0,0,Attchd,2006.0,2,3,826.0,3,3,2,0.0,146.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,WD,Normal,249700.0
train,49,190,RM,33.0,4456.0,Pave,0,Lvl,3,Inside,0,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920.0,2008.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,3,BrkTil,2,3,1,1,0.0,1,0.0,736.0,736.0,GasA,4,Y,SBrkr,736.0,716.0,0.0,1452.0,0,0,2,0,2,3,2,8,6,0,0,Detchd,1920.0,0,0,0.0,0,0,0,0.0,0.0,102.0,0.0,0.0,0.0,0,0,0.0,6,2009,New,Partial,113000.0
train,50,20,RL,66.0,7742.0,Pave,0,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966.0,1966.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,3,CBlock,2,3,1,4,763.0,1,0.0,192.0,955.0,GasA,5,Y,SBrkr,955.0,0.0,0.0,955.0,1,0,1,0,3,1,2,6,6,0,0,Attchd,1966.0,1,1,386.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,2007,WD,Normal,127000.0
train,51,60,RL,90.0,13869.0,Pave,2,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,3,6,182.0,1,0.0,612.0,794.0,GasA,4,Y,SBrkr,794.0,676.0,0.0,1470.0,0,1,2,0,3,1,2,6,6,0,0,Attchd,1997.0,3,2,388.0,3,3,2,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,WD,Normal,177000.0
train,52,50,RM,52.0,6240.0,Pave,0,Lvl,3,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,3,PConc,2,3,1,1,0.0,1,0.0,816.0,816.0,GasA,3,Y,SBrkr,816.0,0.0,360.0,1176.0,0,0,1,0,3,1,2,6,6,1,4,Detchd,1985.0,1,2,528.0,3,3,2,112.0,0.0,0.0,0.0,0.0,0.0,0,1,400.0,9,2006,WD,Normal,114500.0
train,53,90,RM,110.0,8472.0,Grvl,2,Bnk,3,Corner,1,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963.0,1963.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0,3,CBlock,3,3,4,2,104.0,6,712.0,0.0,816.0,GasA,3,N,SBrkr,816.0,0.0,0.0,816.0,1,0,1,0,2,1,2,5,6,0,0,Attchd,1963.0,1,2,516.0,3,3,2,106.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2010,WD,Normal,110000.0
train,54,20,RL,68.0,50271.0,Pave,1,Low,3,Inside,0,Veenker,Norm,Norm,1Fam,1Story,9,5,1981.0,1987.0,Gable,WdShngl,WdShing,Wd Shng,None,0.0,2,3,CBlock,4,3,4,6,1810.0,1,0.0,32.0,1842.0,GasA,4,Y,SBrkr,1842.0,0.0,0.0,1842.0,2,0,0,1,0,1,3,5,6,1,4,Attchd,1981.0,3,3,894.0,3,3,2,857.0,72.0,0.0,0.0,0.0,0.0,0,0,0.0,11,2006,WD,Normal,385000.0
train,55,80,RL,60.0,7134.0,Pave,0,Bnk,3,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955.0,1955.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,3,CBlock,2,3,1,5,384.0,1,0.0,0.0,384.0,GasA,3,Y,SBrkr,1360.0,0.0,0.0,1360.0,0,0,1,0,3,1,2,6,5,1,3,2Types,1962.0,1,2,572.0,3,3,2,0.0,50.0,0.0,0.0,0.0,0.0,0,1,0.0,2,2007,WD,Normal,130000.0
train,56,20,RL,100.0,10175.0,Pave,1,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,1964.0,1964.0,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,1,3,CBlock,2,3,1,4,490.0,1,0.0,935.0,1425.0,GasA,4,Y,SBrkr,1425.0,0.0,0.0,1425.0,0,0,2,0,3,1,2,7,6,1,4,Attchd,1964.0,2,2,576.0,3,3,2,0.0,0.0,0.0,407.0,0.0,0.0,0,0,0.0,7,2008,WD,Normal,180500.0
train,57,160,FV,24.0,2645.0,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,2,3,PConc,3,3,1,6,649.0,1,0.0,321.0,970.0,GasA,5,Y,SBrkr,983.0,756.0,0.0,1739.0,1,0,2,1,3,1,3,7,6,0,0,Attchd,1999.0,3,2,480.0,3,3,2,115.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2009,WD,Abnorml,172500.0
train,58,60,RL,89.0,11645.0,Pave,1,Lvl,3,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,1,0.0,1,0.0,860.0,860.0,GasA,5,Y,SBrkr,860.0,860.0,0.0,1720.0,0,0,2,1,3,1,3,7,6,0,0,Attchd,2004.0,2,2,565.0,3,3,2,0.0,70.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2006,WD,Normal,196500.0
train,59,60,RL,66.0,13682.0,Pave,2,HLS,3,CulDSac,0,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,3,3,PConc,4,3,4,1,0.0,1,0.0,1410.0,1410.0,GasA,5,Y,SBrkr,1426.0,1519.0,0.0,2945.0,0,0,3,1,3,1,3,10,6,1,4,BuiltIn,2006.0,3,3,641.0,3,3,2,192.0,0.0,37.0,0.0,0.0,0.0,0,0,0.0,10,2006,New,Partial,438780.0
train,60,20,RL,60.0,7200.0,Pave,0,Bnk,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972.0,1972.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,3,CBlock,2,3,3,5,632.0,1,0.0,148.0,780.0,GasA,5,Y,SBrkr,780.0,0.0,0.0,780.0,0,0,1,0,2,1,2,4,6,0,0,Attchd,1973.0,1,1,352.0,3,3,2,196.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,2008,WD,Normal,124900.0
train,61,20,RL,63.0,13072.0,Pave,0,Lvl,3,Inside,0,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,5,941.0,1,0.0,217.0,1158.0,GasA,5,Y,SBrkr,1158.0,0.0,0.0,1158.0,1,0,1,1,3,1,3,5,6,0,0,Attchd,2006.0,1,2,576.0,3,3,2,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2006,New,Partial,158000.0
train,62,75,RM,60.0,7200.0,Pave,0,Lvl,3,Inside,0,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920.0,1996.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,3,BrkTil,2,2,1,1,0.0,1,0.0,530.0,530.0,GasA,3,N,SBrkr,581.0,530.0,0.0,1111.0,0,0,1,0,3,1,1,6,6,0,0,Detchd,1935.0,1,1,288.0,3,3,0,0.0,0.0,144.0,0.0,0.0,0.0,0,0,0.0,3,2007,WD,Normal,101000.0
train,63,120,RL,44.0,6442.0,Pave,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,2,3,PConc,3,4,2,6,24.0,1,0.0,1346.0,1370.0,GasA,5,Y,SBrkr,1370.0,0.0,0.0,1370.0,0,0,2,0,2,1,3,6,6,1,4,Attchd,2006.0,2,2,484.0,3,3,2,120.0,49.0,0.0,0.0,0.0,0.0,0,0,0.0,10,2007,WD,Normal,202500.0
train,64,70,RM,50.0,10300.0,Pave,1,Bnk,3,Inside,0,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921.0,1950.0,Gable,CompShg,Stucco,Stucco,None,0.0,1,3,BrkTil,2,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,Y,SBrkr,902.0,808.0,0.0,1710.0,0,0,2,0,3,1,2,9,6,0,0,Detchd,1990.0,1,2,480.0,3,3,2,12.0,11.0,64.0,0.0,0.0,0.0,0,4,0.0,4,2010,WD,Normal,140000.0
train,65,60,RL,62.0,9375.0,Pave,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,1,3,PConc,3,3,1,6,739.0,1,0.0,318.0,1057.0,GasA,5,Y,SBrkr,1057.0,977.0,0.0,2034.0,1,0,2,1,3,1,3,8,6,0,0,Attchd,1998.0,2,2,645.0,3,3,2,576.0,36.0,0.0,0.0,0.0,0.0,0,4,0.0,2,2009,WD,Normal,219500.0
train,66,60,RL,76.0,9591.0,Pave,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,2,3,PConc,4,3,3,1,0.0,1,0.0,1143.0,1143.0,GasA,5,Y,SBrkr,1143.0,1330.0,0.0,2473.0,0,0,2,1,4,1,3,9,6,1,4,BuiltIn,2004.0,2,3,852.0,3,3,2,192.0,151.0,0.0,0.0,0.0,0.0,0,0,0.0,10,2007,WD,Normal,317000.0
train,67,20,RL,72.0,19900.0,Pave,0,Lvl,3,Inside,0,NAmes,PosA,Norm,1Fam,1Story,7,5,1970.0,1989.0,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,1,3,CBlock,3,3,4,6,912.0,1,0.0,1035.0,1947.0,GasA,3,Y,SBrkr,2207.0,0.0,0.0,2207.0,1,0,2,0,3,1,2,7,5,1,4,Attchd,1970.0,2,2,576.0,3,3,2,301.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2010,WD,Normal,180000.0
train,68,20,RL,72.0,10665.0,Pave,1,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,2,3,PConc,3,3,3,6,1013.0,1,0.0,440.0,1453.0,GasA,5,Y,SBrkr,1479.0,0.0,0.0,1479.0,1,0,2,0,3,1,3,7,6,0,0,Attchd,2003.0,2,2,558.0,3,3,2,144.0,29.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2007,WD,Normal,226000.0
train,69,30,RM,47.0,4608.0,Pave,0,Lvl,3,Corner,0,OldTown,Artery,Norm,1Fam,1Story,4,6,1945.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,4,CBlock,2,3,1,1,0.0,1,0.0,747.0,747.0,GasA,3,Y,SBrkr,747.0,0.0,0.0,747.0,0,0,1,0,2,1,2,4,6,0,0,Detchd,1945.0,1,1,220.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,80000.0
train,70,50,RL,81.0,15593.0,Pave,0,Lvl,3,Corner,0,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953.0,1953.0,Gable,CompShg,BrkFace,AsbShng,None,0.0,2,3,CBlock,2,3,1,4,603.0,1,0.0,701.0,1304.0,GasW,3,Y,SBrkr,1304.0,983.0,0.0,2287.0,0,0,2,0,3,1,2,7,6,1,3,Attchd,1953.0,3,2,667.0,3,3,2,0.0,21.0,114.0,0.0,0.0,0.0,0,0,0.0,7,2006,WD,Normal,225000.0
train,71,20,RL,95.0,13651.0,Pave,1,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,7,6,1973.0,1973.0,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,1,4,CBlock,3,3,4,5,1880.0,1,0.0,343.0,2223.0,GasA,5,Y,SBrkr,2223.0,0.0,0.0,2223.0,1,0,2,0,3,1,2,8,6,2,4,Attchd,1973.0,3,2,516.0,3,3,2,300.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,2007,WD,Normal,244000.0
train,72,20,RL,69.0,7599.0,Pave,0,Lvl,3,Corner,0,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982.0,2006.0,Gable,CompShg,HdBoard,Plywood,None,0.0,1,3,CBlock,2,3,1,5,565.0,1,0.0,280.0,845.0,GasA,3,Y,SBrkr,845.0,0.0,0.0,845.0,1,0,1,0,2,1,2,4,6,0,0,Attchd,1987.0,1,2,360.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2007,WD,Normal,129500.0
train,73,60,RL,74.0,10141.0,Pave,1,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,1,3,PConc,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,4,Y,SBrkr,885.0,833.0,0.0,1718.0,0,0,2,1,3,1,2,7,6,1,3,Attchd,1998.0,3,2,427.0,3,3,2,0.0,94.0,0.0,0.0,291.0,0.0,0,0,0.0,12,2009,WD,Normal,185000.0
train,74,20,RL,85.0,10200.0,Pave,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1954.0,2003.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,1,3,CBlock,2,3,1,5,320.0,4,362.0,404.0,1086.0,GasA,4,Y,SBrkr,1086.0,0.0,0.0,1086.0,1,0,1,0,3,1,2,6,6,0,0,Attchd,1989.0,1,2,490.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,5,2010,WD,Normal,144900.0
train,75,50,RM,60.0,5790.0,Pave,0,Lvl,3,Corner,0,OldTown,Norm,Norm,1Fam,2Story,3,6,1915.0,1950.0,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,2,4,CBlock,1,3,1,1,0.0,1,0.0,840.0,840.0,GasA,4,N,SBrkr,840.0,765.0,0.0,1605.0,0,0,2,0,3,2,2,8,6,0,0,Detchd,1915.0,1,1,379.0,3,3,2,0.0,0.0,202.0,0.0,0.0,0.0,0,0,0.0,5,2010,WD,Normal,107400.0
train,76,180,RM,21.0,1596.0,Pave,0,Lvl,3,Inside,0,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973.0,1973.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,3,CBlock,3,3,4,6,462.0,1,0.0,0.0,462.0,GasA,3,Y,SBrkr,526.0,462.0,0.0,988.0,1,0,1,0,2,1,2,5,6,0,0,BuiltIn,1973.0,1,1,297.0,3,3,2,120.0,101.0,0.0,0.0,0.0,0.0,0,3,0.0,11,2009,WD,Normal,91000.0
train,77,20,RL,60.0,8475.0,Pave,1,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,7,1956.0,1956.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,CBlock,2,3,1,5,228.0,1,0.0,724.0,952.0,GasA,5,Y,FuseA,952.0,0.0,0.0,952.0,0,0,1,0,2,1,2,4,6,0,0,Attchd,1956.0,1,1,283.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2008,WD,Normal,135750.0
train,78,50,RM,50.0,8635.0,Pave,0,Lvl,3,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948.0,2001.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,3,CBlock,2,3,1,4,336.0,6,41.0,295.0,672.0,GasA,3,Y,SBrkr,1072.0,213.0,0.0,1285.0,1,0,1,0,2,1,2,6,5,0,0,Attchd,1948.0,1,1,240.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,2008,WD,Normal,127000.0
train,79,90,RL,72.0,10778.0,Pave,0,Lvl,3,Inside,0,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968.0,1968.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,1,3,CBlock,2,3,1,1,0.0,1,0.0,1768.0,1768.0,GasA,3,N,SBrkr,1768.0,0.0,0.0,1768.0,0,0,2,0,4,2,2,8,6,0,0,CarPort,1920.0,0,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,WD,Normal,136500.0
train,80,50,RM,60.0,10440.0,Pave,0,Lvl,3,Corner,0,OldTown,Norm,Norm,1Fam,2Story,5,6,1910.0,1981.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,3,PConc,2,3,1,1,0.0,1,0.0,440.0,440.0,GasA,4,Y,SBrkr,682.0,548.0,0.0,1230.0,0,0,1,1,2,1,2,5,6,0,0,Detchd,1966.0,1,2,440.0,3,3,2,74.0,0.0,128.0,0.0,0.0,0.0,0,1,0.0,5,2009,WD,Normal,110000.0
train,81,60,RL,100.0,13000.0,Pave,0,Lvl,3,Corner,0,NAmes,Norm,Norm,1Fam,2Story,6,6,1968.0,1968.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,1,4,CBlock,3,3,1,3,448.0,1,0.0,448.0,896.0,GasA,3,Y,SBrkr,1182.0,960.0,0.0,2142.0,0,0,2,1,4,1,3,8,6,1,4,Attchd,1968.0,3,1,509.0,3,3,2,0.0,72.0,0.0,0.0,252.0,0.0,0,0,0.0,6,2009,WD,Normal,193500.0
train,82,120,RM,32.0,4500.0,Pave,0,Lvl,3,FR2,0,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998.0,1998.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,1,4,PConc,4,4,1,6,1201.0,1,0.0,36.0,1237.0,GasA,5,Y,SBrkr,1337.0,0.0,0.0,1337.0,1,0,2,0,2,1,2,5,6,0,0,Attchd,1998.0,3,2,405.0,3,3,2,0.0,199.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2006,WD,Normal,153500.0
train,83,20,RL,78.0,10206.0,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,1,3,PConc,3,3,1,6,33.0,1,0.0,1530.0,1563.0,GasA,5,Y,SBrkr,1563.0,0.0,0.0,1563.0,0,0,2,0,3,1,3,6,6,1,4,Attchd,2007.0,2,3,758.0,3,3,2,144.0,99.0,0.0,0.0,0.0,0.0,0,0,0.0,10,2008,WD,Normal,245000.0
train,84,20,RL,80.0,8892.0,Pave,1,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1960.0,1960.0,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,1,3,CBlock,2,3,1,1,0.0,1,0.0,1065.0,1065.0,GasA,4,Y,SBrkr,1065.0,0.0,0.0,1065.0,0,0,1,1,3,1,2,6,6,0,0,Attchd,1974.0,1,2,461.0,3,3,2,74.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,COD,Normal,126500.0
train,85,80,RL,75.0,8530.0,Pave,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995.0,1996.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,1,3,PConc,3,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,Y,SBrkr,804.0,670.0,0.0,1474.0,0,0,2,1,3,1,2,7,6,1,3,BuiltIn,1995.0,3,2,400.0,3,3,2,120.0,72.0,0.0,0.0,0.0,0.0,0,0,700.0,5,2009,WD,Normal,168500.0
train,86,60,RL,121.0,16059.0,Pave,0,Lvl,3,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991.0,1992.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,2,3,CBlock,3,3,1,1,0.0,1,0.0,1288.0,1288.0,GasA,5,Y,SBrkr,1301.0,1116.0,0.0,2417.0,0,0,2,1,4,1,3,9,6,1,3,Attchd,1991.0,1,2,462.0,3,3,2,127.0,82.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2006,WD,Normal,260000.0
train,87,60,RL,122.0,11911.0,Pave,2,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,3,1,0.0,1,0.0,684.0,684.0,GasA,5,Y,SBrkr,684.0,876.0,0.0,1560.0,0,0,2,1,3,1,3,6,6,1,4,BuiltIn,2005.0,3,2,400.0,3,3,2,100.0,38.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2009,WD,Normal,174000.0
train,88,160,FV,40.0,3951.0,Pave,0,Lvl,3,Corner,0,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,2,3,PConc,3,3,3,1,0.0,1,0.0,612.0,612.0,GasA,5,Y,SBrkr,612.0,612.0,0.0,1224.0,0,0,2,1,2,1,3,4,6,0,0,Detchd,2009.0,2,2,528.0,3,3,2,0.0,234.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2009,New,Partial,164500.0
train,89,50,C (all),105.0,8470.0,Pave,1,Lvl,3,Corner,0,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915.0,1982.0,Hip,CompShg,Plywood,Plywood,None,0.0,0,2,CBlock,2,2,1,1,0.0,1,0.0,1013.0,1013.0,GasA,3,N,SBrkr,1013.0,0.0,513.0,1526.0,0,0,1,0,2,1,1,6,6,0,0,Detchd,1895.0,0,0,0.0,0,0,0,0.0,0.0,156.0,0.0,0.0,0.0,0,1,0.0,10,2009,ConLD,Abnorml,85000.0
train,90,20,RL,60.0,8070.0,Pave,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994.0,1995.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,6,588.0,1,0.0,402.0,990.0,GasA,5,Y,SBrkr,990.0,0.0,0.0,990.0,1,0,1,0,3,1,2,5,6,0,0,Detchd,1945.0,0,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2007,WD,Normal,123600.0
train,91,20,RL,60.0,7200.0,Pave,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1950.0,1950.0,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,1,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,FuseA,1040.0,0.0,0.0,1040.0,0,0,1,0,2,1,2,4,6,0,0,Attchd,1950.0,1,2,420.0,3,3,2,0.0,29.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2006,WD,Normal,109900.0
train,92,20,RL,85.0,8500.0,Pave,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,3,1961.0,1961.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,1,3,CBlock,2,3,1,3,600.0,1,0.0,635.0,1235.0,GasA,3,Y,SBrkr,1235.0,0.0,0.0,1235.0,0,0,1,0,2,1,2,6,6,0,0,Attchd,1961.0,1,2,480.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,12,2006,WD,Abnorml,98600.0
train,93,30,RL,80.0,13360.0,Pave,1,HLS,3,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921.0,2006.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,4,BrkTil,3,3,1,5,713.0,1,0.0,163.0,876.0,GasA,5,Y,SBrkr,964.0,0.0,0.0,964.0,1,0,1,0,2,1,2,5,6,0,0,Detchd,1921.0,1,2,432.0,3,3,2,0.0,0.0,44.0,0.0,0.0,0.0,0,0,0.0,8,2009,WD,Normal,163500.0
train,94,190,C (all),60.0,7200.0,Pave,0,Lvl,3,Corner,0,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910.0,1998.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,1,3,BrkTil,2,2,2,3,1046.0,1,0.0,168.0,1214.0,GasW,5,N,SBrkr,1260.0,1031.0,0.0,2291.0,0,1,2,0,4,2,2,9,6,1,4,Detchd,1900.0,1,2,506.0,3,3,2,0.0,0.0,0.0,0.0,99.0,0.0,0,0,0.0,11,2007,WD,Normal,133900.0
train,95,60,RL,69.0,9337.0,Pave,1,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,4,PConc,3,3,1,6,648.0,1,0.0,176.0,824.0,GasA,5,Y,SBrkr,905.0,881.0,0.0,1786.0,1,0,2,1,3,1,3,7,6,0,0,Attchd,1997.0,2,2,684.0,3,3,2,0.0,162.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2007,WD,Normal,204750.0
train,96,60,RL,60.0,9765.0,Pave,2,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993.0,1993.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,3,4,PConc,3,4,1,5,310.0,1,0.0,370.0,680.0,GasA,4,Y,SBrkr,680.0,790.0,0.0,1470.0,0,0,2,1,3,1,2,6,6,1,3,Attchd,1993.0,3,2,420.0,3,3,2,232.0,63.0,0.0,0.0,0.0,0.0,0,0,480.0,4,2009,WD,Normal,185000.0
train,97,20,RL,78.0,10264.0,Pave,1,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,2,3,PConc,3,3,3,5,1162.0,1,0.0,426.0,1588.0,GasA,5,Y,SBrkr,1588.0,0.0,0.0,1588.0,0,0,2,0,3,1,3,6,6,0,0,Attchd,1999.0,2,2,472.0,3,3,2,158.0,29.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2006,WD,Normal,214000.0
