split,Id,MSSubClass,MSZoning,Neighborhood,LandContour,LotConfig,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,SaleType,SaleCondition,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,LotShape,Fence,LandSlope,PavedDrive,PoolQC,MoSold,YrSold,YearBuilt,YearRemodAdd,GarageYrBlt,GrLivArea,GarageArea,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
train,52,50,RM,BrkSide,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,6,6,1,3,2,3,1,1,1,3,0,0,1,0,3,6,1,2,6,1,4,1,2,3,3,0,1,0,2,0,9,2006,1934,1950,1985,1176.0,528.0,52.0,6240.0,0.0,0.0,0.0,816.0,816.0,816.0,0.0,360.0,112.0,0.0,0.0,0.0,0.0,0.0,114500.0
train,53,90,RM,IDOTRR,Bnk,Corner,RRNn,Norm,Duplex,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,N,SBrkr,Detchd,WD,Normal,5,5,0,3,3,3,4,2,6,3,1,0,1,0,2,5,1,2,6,0,0,1,2,3,3,2,0,1,2,0,5,2010,1963,1963,1963,816.0,516.0,110.0,8472.0,0.0,104.0,712.0,0.0,816.0,816.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,110000.0
train,54,20,RL,Veenker,Low,Inside,Norm,Norm,1Fam,1Story,Gable,WdShngl,WdShing,Wd Shng,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,9,5,2,3,4,3,4,6,1,4,2,0,0,1,0,5,1,3,6,1,4,3,3,3,3,1,0,0,2,0,11,2006,1981,1987,1981,1842.0,894.0,68.0,50271.0,0.0,1810.0,0.0,32.0,1842.0,1842.0,0.0,0.0,857.0,72.0,0.0,0.0,0.0,0.0,385000.0
train,55,80,RL,NAmes,Bnk,Inside,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,5,1,3,2,3,1,5,1,3,0,0,1,0,3,6,1,2,5,1,3,1,2,3,3,0,1,1,2,0,2,2007,1955,1955,1962,1360.0,572.0,60.0,7134.0,0.0,384.0,0.0,0.0,384.0,1360.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,130000.0
train,56,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,1,3,2,3,1,4,1,4,0,0,2,0,3,7,1,2,6,1,4,2,2,3,3,1,0,0,2,0,7,2008,1964,1964,1964,1425.0,576.0,100.0,10175.0,272.0,490.0,0.0,935.0,1425.0,1425.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,180500.0
train,57,160,FV,Somerst,Lvl,Inside,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Abnorml,8,5,2,3,3,3,1,6,1,5,1,0,2,1,3,7,1,3,6,0,0,3,2,3,3,0,0,0,2,0,8,2009,1999,2000,1999,1739.0,480.0,24.0,2645.0,456.0,649.0,0.0,321.0,970.0,983.0,756.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,172500.0
train,58,60,RL,CollgCr,Lvl,Corner,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,1,1,1,5,0,0,2,1,3,7,1,3,6,0,0,2,2,3,3,1,0,0,2,0,8,2006,2004,2004,2004,1720.0,565.0,89.0,11645.0,0.0,0.0,0.0,860.0,860.0,860.0,860.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,196500.0
train,59,60,RL,StoneBr,HLS,CulDSac,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,BuiltIn,New,Partial,10,5,3,3,4,3,4,1,1,5,0,0,3,1,3,10,1,3,6,1,4,3,3,3,3,2,0,0,2,0,10,2006,2006,2006,2006,2945.0,641.0,66.0,13682.0,1031.0,0.0,0.0,1410.0,1410.0,1426.0,1519.0,0.0,192.0,0.0,37.0,0.0,0.0,0.0,438780.0
train,60,20,RL,CollgCr,Bnk,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,1,3,2,3,3,5,1,5,0,0,1,0,2,4,1,2,6,0,0,1,1,3,3,0,1,0,2,0,1,2008,1972,1972,1973,780.0,352.0,60.0,7200.0,0.0,632.0,0.0,148.0,780.0,780.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,124900.0
train,61,20,RL,SawyerW,Lvl,Inside,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Detchd,New,Partial,6,5,1,3,3,3,1,5,1,5,1,0,1,1,3,5,1,3,6,0,0,1,2,3,3,0,0,0,2,0,5,2006,2004,2004,2006,1158.0,576.0,63.0,13072.0,0.0,941.0,0.0,217.0,1158.0,1158.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,158000.0
train,62,75,RM,IDOTRR,Lvl,Inside,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,N,SBrkr,Detchd,WD,Normal,5,7,1,3,2,2,1,1,1,3,0,0,1,0,3,6,1,1,6,0,0,1,1,3,3,0,0,0,0,0,3,2007,1920,1996,1935,1111.0,288.0,60.0,7200.0,0.0,0.0,0.0,530.0,530.0,581.0,530.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,101000.0
train,63,120,RL,NridgHt,Lvl,Inside,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,2,3,3,4,2,6,1,5,0,0,2,0,2,6,1,3,6,1,4,2,2,3,3,1,0,0,2,0,10,2007,2006,2006,2006,1370.0,484.0,44.0,6442.0,178.0,24.0,0.0,1346.0,1370.0,1370.0,0.0,0.0,120.0,49.0,0.0,0.0,0.0,0.0,202500.0
train,64,70,RM,OldTown,Bnk,Inside,RRAn,Feedr,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,7,6,1,3,2,3,1,1,1,4,0,0,2,0,3,9,1,2,6,0,0,1,2,3,3,1,4,0,2,0,4,2010,1921,1950,1990,1710.0,480.0,50.0,10300.0,0.0,0.0,0.0,576.0,576.0,902.0,808.0,0.0,12.0,11.0,64.0,0.0,0.0,0.0,140000.0
train,65,60,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,1,3,3,3,1,6,1,5,1,0,2,1,3,8,1,3,6,0,0,2,2,3,3,0,4,0,2,0,2,2009,1997,1998,1998,2034.0,645.0,91.0,9375.0,573.0,739.0,0.0,318.0,1057.0,1057.0,977.0,0.0,576.0,36.0,0.0,0.0,0.0,0.0,219500.0
train,66,60,RL,NridgHt,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,BuiltIn,WD,Normal,8,5,2,3,4,3,3,1,1,5,0,0,2,1,4,9,1,3,6,1,4,2,3,3,3,0,0,0,2,0,10,2007,2004,2005,2004,2473.0,852.0,76.0,9591.0,344.00000000000006,0.0,0.0,1143.0,1143.0,1143.0,1330.0,0.0,192.0,151.0,0.0,0.0,0.0,0.0,317000.0
train,67,20,RL,NAmes,Lvl,Inside,PosA,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,1,3,3,3,4,6,1,3,1,0,2,0,3,7,1,2,5,1,4,2,2,3,3,0,0,0,2,0,7,2010,1970,1989,1970,2207.0,576.0,80.0,19900.0,287.0,912.0,0.0,1035.0,1947.0,2207.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,180000.0
train,68,20,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,3,6,1,5,1,0,2,0,3,7,1,3,6,0,0,2,2,3,3,1,0,0,2,0,6,2007,2003,2003,2003,1479.0,558.0,72.0,10665.0,167.0,1013.0,0.0,440.0,1453.0,1479.0,0.0,0.0,144.0,29.0,0.0,0.0,0.0,0.0,226000.0
train,69,30,RM,OldTown,Lvl,Corner,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,4,6,1,4,2,3,1,1,1,3,0,0,1,0,2,4,1,2,6,0,0,1,1,3,3,0,0,0,2,0,6,2010,1945,1950,1945,747.0,220.0,47.0,4608.0,0.0,0.0,0.0,747.0,747.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0
train,70,50,RL,ClearCr,Lvl,Corner,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,AsbShng,None,CBlock,GasW,Y,SBrkr,Attchd,WD,Normal,7,4,2,3,2,3,1,4,1,3,0,0,2,0,3,7,1,2,6,1,3,3,2,3,3,0,0,0,2,0,7,2006,1953,1953,1953,2287.0,667.0,81.0,15593.0,0.0,603.0,0.0,701.0,1304.0,1304.0,983.0,0.0,0.0,21.0,114.0,0.0,0.0,0.0,225000.0
train,71,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,7,6,1,4,3,3,4,5,1,5,1,0,2,0,3,8,1,2,6,2,4,3,2,3,3,1,0,0,2,0,2,2007,1973,1973,1973,2223.0,516.0,95.0,13651.0,1115.0,1880.0,0.0,343.0,2223.0,2223.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,244000.0
train,72,20,RL,Mitchel,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,4,6,1,3,2,3,1,5,1,3,1,0,1,0,2,4,1,2,6,0,0,1,2,3,3,0,0,0,2,0,6,2007,1982,2006,1987,845.0,360.0,69.0,7599.0,0.0,565.0,0.0,280.0,845.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129500.0
train,73,60,RL,Gilbert,Lvl,Corner,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,1,3,3,3,1,1,1,4,0,0,2,1,3,7,1,2,6,1,3,3,2,3,3,1,0,0,2,0,12,2009,1998,1998,1998,1718.0,427.0,74.0,10141.0,39.99999999999999,0.0,0.0,832.0,832.0,885.0,833.0,0.0,0.0,94.0,0.0,0.0,291.0,0.0,185000.0
train,74,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,7,1,3,2,3,1,5,4,4,1,0,1,0,3,6,1,2,6,0,0,1,2,3,3,0,3,0,2,0,5,2010,1954,2003,1989,1086.0,490.0,85.0,10200.0,104.0,320.0,362.0,404.0,1086.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144900.0
train,75,50,RM,OldTown,Lvl,Corner,Norm,Norm,1Fam,2Story,Gambrel,CompShg,VinylSd,VinylSd,None,CBlock,GasA,N,SBrkr,Detchd,WD,Normal,3,6,2,4,1,3,1,1,1,4,0,0,2,0,3,8,2,2,6,0,0,1,1,3,3,0,0,0,2,0,5,2010,1915,1950,1915,1605.0,379.0,60.0,5790.0,0.0,0.0,0.0,840.0,840.0,840.0,765.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,107400.0
train,76,180,RM,MeadowV,Lvl,Inside,Norm,Norm,Twnhs,SLvl,Gable,CompShg,CemntBd,CmentBd,None,CBlock,GasA,Y,SBrkr,BuiltIn,WD,Normal,4,5,1,3,3,3,4,6,1,3,1,0,1,0,2,5,1,2,6,0,0,1,1,3,3,0,3,0,2,0,11,2009,1973,1973,1973,988.0,297.0,20.999999999999993,1596.0,0.0,462.0,0.0,0.0,462.0,526.0,462.0,0.0,120.0,101.0,0.0,0.0,0.0,0.0,91000.0
train,77,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,FuseA,Detchd,WD,Normal,4,7,1,3,2,3,1,5,1,5,0,0,1,0,2,4,1,2,6,0,0,1,1,3,3,1,0,0,2,0,4,2008,1956,1956,1956,952.0,283.0,68.0,8475.0,0.0,228.0,0.0,724.0,952.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135750.0
train,78,50,RM,BrkSide,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,5,1,3,2,3,1,4,6,3,1,0,1,0,2,6,1,2,5,0,0,1,1,3,3,0,1,0,2,0,1,2008,1948,2001,1948,1285.0,240.0,50.0,8635.0,0.0,336.0,41.0,295.0,672.0,1072.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127000.0
train,79,90,RL,Sawyer,Lvl,Inside,Norm,Norm,Duplex,1Story,Hip,CompShg,HdBoard,HdBoard,None,CBlock,GasA,N,SBrkr,CarPort,WD,Normal,4,5,1,3,2,3,1,1,1,3,0,0,2,0,4,8,2,2,6,0,0,0,0,0,0,0,0,0,2,0,4,2010,1968,1968,1933,1768.0,0.0,72.0,10778.0,0.0,0.0,0.0,1768.0,1768.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136500.0
train,80,50,RM,OldTown,Lvl,Corner,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,5,6,1,3,2,3,1,1,1,4,0,0,1,1,2,5,1,2,6,0,0,1,2,3,3,0,1,0,2,0,5,2009,1910,1981,1966,1230.0,440.0,60.0,10440.0,0.0,0.0,0.0,440.0,440.0,682.0,548.0,0.0,74.0,0.0,128.0,0.0,0.0,0.0,110000.0
train,81,60,RL,NAmes,Lvl,Corner,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,6,1,4,3,3,1,3,1,3,0,0,2,1,4,8,1,3,6,1,4,3,1,3,3,0,0,0,2,0,6,2009,1968,1968,1968,2142.0,509.0,100.0,13000.0,576.0,448.0,0.0,448.0,896.0,1182.0,960.0,0.0,0.0,72.0,0.0,0.0,252.0,0.0,193500.0
train,82,120,RM,Mitchel,Lvl,FR2,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,1,4,4,4,1,6,1,5,1,0,2,0,2,5,1,2,6,0,0,3,2,3,3,0,0,0,2,0,3,2006,1998,1998,1998,1337.0,405.0,32.0,4500.0,443.0,1201.0,0.0,36.0,1237.0,1337.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,153500.0
train,83,20,RL,Somerst,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,1,3,3,3,1,6,1,5,0,0,2,0,3,6,1,3,6,1,4,2,3,3,3,0,0,0,2,0,10,2008,2007,2007,2007,1563.0,758.0,78.0,10206.0,468.0,33.0,0.0,1530.0,1563.0,1563.0,0.0,0.0,144.0,99.0,0.0,0.0,0.0,0.0,245000.0
train,84,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkCmn,CBlock,GasA,Y,SBrkr,Detchd,COD,Normal,5,5,1,3,2,3,1,1,1,4,0,0,1,1,3,6,1,2,6,0,0,1,2,3,3,1,0,0,2,0,7,2007,1960,1960,1974,1065.0,461.0,80.0,8892.0,66.0,0.0,0.0,1065.0,1065.0,1065.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,126500.0
train,85,80,RL,Gilbert,Lvl,Inside,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,BuiltIn,WD,Normal,7,5,1,3,3,3,1,1,1,4,0,0,2,1,3,7,1,2,6,1,3,3,2,3,3,1,0,0,2,0,5,2009,1995,1996,1995,1474.0,400.0,90.0,8530.0,22.0,0.0,0.0,384.0,384.0,804.0,670.0,0.0,120.0,72.0,0.0,0.0,0.0,0.0,168500.0
train,86,60,RL,NoRidge,Lvl,Corner,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,2,3,3,3,1,1,1,5,0,0,2,1,4,9,1,3,6,1,3,1,2,3,3,0,0,0,2,0,4,2006,1991,1992,1991,2417.0,462.0,121.0,16059.0,284.00000000000006,0.0,0.0,1288.0,1288.0,1301.0,1116.0,0.0,127.0,82.0,0.0,0.0,0.0,0.0,260000.0
train,87,60,RL,Gilbert,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,2,3,3,3,3,1,1,5,0,0,2,1,3,6,1,3,6,1,4,3,2,3,3,2,0,0,2,0,3,2009,2005,2005,2005,1560.0,400.0,122.0,11911.0,0.0,0.0,0.0,684.0,684.0,684.0,876.0,0.0,100.0,38.0,0.0,0.0,0.0,0.0,174000.0
train,88,160,FV,Somerst,Lvl,Corner,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Detchd,New,Partial,6,5,2,3,3,3,3,1,1,5,0,0,2,1,2,4,1,3,6,0,0,2,2,3,3,0,0,0,2,0,6,2009,2009,2009,2009,1224.0,528.0,40.0,3951.0,76.0,0.0,0.0,612.0,612.0,612.0,612.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,164500.0
train,89,50,C (all),IDOTRR,Lvl,Corner,Feedr,Feedr,1Fam,1.5Fin,Hip,CompShg,Plywood,Plywood,None,CBlock,GasA,N,SBrkr,Detchd,ConLD,Abnorml,3,2,0,2,2,2,1,1,1,3,0,0,1,0,2,6,1,1,6,0,0,0,0,0,0,1,1,0,0,0,10,2009,1915,1982,1933,1526.0,0.0,105.0,8470.0,0.0,0.0,0.0,1013.0,1013.0,1013.0,0.0,513.0,0.0,0.0,156.0,0.0,0.0,0.0,85000.0
train,90,20,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,4,5,1,3,3,3,1,6,1,5,1,0,1,0,3,5,1,2,6,0,0,0,0,0,0,0,0,0,2,0,8,2007,1994,1995,1925,990.0,0.0,60.0,8070.0,0.0,588.0,0.0,402.0,990.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123600.0
train,91,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,Slab,GasA,Y,FuseA,Detchd,WD,Normal,4,5,1,3,0,0,0,0,0,3,0,0,1,0,2,4,1,2,6,0,0,1,2,3,3,0,0,0,2,0,7,2006,1950,1950,1950,1040.0,420.0,60.0,7200.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,109900.0
train,92,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Abnorml,5,3,1,3,2,3,1,3,1,3,0,0,1,0,2,6,1,2,6,0,0,1,2,3,3,0,3,0,2,0,12,2006,1961,1961,1961,1235.0,480.0,85.0,8500.0,203.0,600.0,0.0,635.0,1235.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98600.0
train,93,30,RL,Crawfor,HLS,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,1,4,3,3,1,5,1,5,1,0,1,0,2,5,1,2,6,0,0,1,2,3,3,1,0,0,2,0,8,2009,1921,2006,1921,964.0,432.0,80.0,13360.0,0.0,713.0,0.0,163.0,876.0,964.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,163500.0
train,94,190,C (all),OldTown,Lvl,Corner,Norm,Norm,2fmCon,2.5Unf,Hip,CompShg,MetalSd,MetalSd,None,BrkTil,GasW,N,SBrkr,Detchd,WD,Normal,6,6,1,3,2,2,2,3,1,5,0,1,2,0,4,9,2,2,6,1,4,1,2,3,3,0,0,0,2,0,11,2007,1910,1998,1900,2291.0,506.0,60.0,7200.0,0.0,1046.0,0.0,168.0,1214.0,1260.0,1031.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,133900.0
train,95,60,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,1,4,3,3,1,6,1,5,1,0,2,1,3,7,1,3,6,0,0,2,2,3,3,1,0,0,2,0,5,2007,1997,1997,1997,1786.0,684.0,69.0,9337.0,0.0,648.0,0.0,176.0,824.0,905.0,881.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,204750.0
train,96,60,RL,Gilbert,Lvl,Corner,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,6,8,3,4,3,4,1,5,1,4,0,0,2,1,3,6,1,2,6,1,3,3,2,3,3,2,0,0,2,0,4,2009,1993,1993,1993,1470.0,420.0,74.0,9765.0,68.0,310.0,0.0,370.0,680.0,680.0,790.0,0.0,232.0,63.0,0.0,0.0,0.0,0.0,185000.0
train,97,20,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,3,5,1,5,0,0,2,0,3,6,1,3,6,0,0,2,2,3,3,1,0,0,2,0,8,2006,1999,1999,1999,1588.0,472.0,78.0,10264.0,183.0,1162.0,0.0,426.0,1588.0,1588.0,0.0,0.0,158.0,29.0,0.0,0.0,0.0,0.0,214000.0
train,98,20,RL,Edwards,HLS,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,FuseF,Attchd,WD,Normal,4,5,1,3,2,3,1,3,1,3,1,0,1,0,3,6,1,2,6,0,0,3,1,3,3,0,0,0,1,0,5,2007,1965,1965,1965,960.0,432.0,73.0,10921.0,48.0,520.0,0.0,440.0,960.0,960.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,94750.0
train,99,30,RL,Edwards,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,SBrkr,Detchd,COD,Abnorml,5,5,1,3,2,3,1,5,1,2,0,0,1,0,2,5,1,2,6,0,0,1,1,2,3,0,0,0,2,0,5,2010,1920,1950,1920,835.0,366.0,85.0,10625.0,0.0,108.0,0.0,350.0,458.0,835.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,83000.0
train,100,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,4,5,1,3,2,3,1,5,1,2,1,0,1,1,3,6,1,2,6,0,0,0,0,0,0,1,0,0,2,0,1,2010,1959,1959,1896,1225.0,0.0,77.0,9320.0,0.0,569.0,0.0,381.0,950.0,1225.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,128950.0
train,101,20,RL,NWAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,6,7,1,3,2,3,2,5,1,4,1,0,2,0,3,6,1,3,6,2,3,2,2,3,3,1,0,0,2,0,2,2010,1977,2001,1977,1610.0,480.0,68.0,10603.0,28.0,1200.0,0.0,410.0,1610.0,1610.0,0.0,0.0,168.0,68.0,0.0,0.0,0.0,0.0,205000.0
train,102,60,RL,SawyerW,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,2,3,3,3,1,1,1,3,0,0,2,1,3,7,1,3,6,1,3,3,2,3,3,0,0,0,2,0,6,2010,1985,1985,1985,1732.0,476.0,77.0,9206.0,336.0,0.0,0.0,741.0,741.0,977.0,755.0,0.0,192.0,46.0,0.0,0.0,0.0,0.0,178000.0
train,103,90,RL,SawyerW,Bnk,Inside,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,Slab,GasA,Y,SBrkr,Attchd,WD,Alloca,5,5,1,2,0,0,0,0,0,3,0,0,2,0,4,8,2,2,6,0,0,1,2,3,3,0,0,0,2,0,6,2009,1979,1979,1979,1535.0,410.0,64.0,7018.0,0.0,0.0,0.0,0.0,0.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118964.0
train,104,20,RL,CollgCr,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,1,3,3,3,1,1,1,5,0,0,2,0,3,6,1,3,6,0,0,2,3,3,3,1,0,0,2,0,5,2010,2009,2009,2009,1226.0,740.0,94.0,10402.0,0.0,0.0,0.0,1226.0,1226.0,1226.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,198900.0
